id,title,functions,contacts,contact,address,lal
1545,苏州万帮之星汽车销售服务有限公司,,512611,0512-66658889,苏州市高新区塔园路369号,"120.55761,31.326657"
1546,厦门联泰合吉新能源有限公司,,592611,0592-5555608,厦门市海沧区马青路1283号大楼2层,"118.022581,24.494666"
1547,青岛特来电新能源有限公司,,532612,0532-55579989,青岛市崂山区松岭路169号国际创新园A座,"120.490439,36.152861"
1548,山西老兵新能源有限公司,,351611,0351-8785877,山西省太原市平阳路115号,"112.558686,37.814789"
1549,天津市骏宝汽车销售服务有限公司,,220612,022-59088222,天津市北辰区双街镇京津公路东侧双江道南庞大汽贸园,"117.124664,39.257997"
1550,甘肃臻琦汽车销售服务有限责任公司,,931611,0931-2885525,甘肃省兰州市七里河区西津西路572号,"103.737693,36.081217"
1551,天津中盛新能源汽车销售有限公司,,220613,022-83264387,天津市河西区解放南路环渤海汽车城613号,"117.239018,39.059839"
1552,山西吉豪汽车销售服务有限公司,,354611,0351—2206668,山西省晋中市榆次汇通路,"112.726131,37.707629"
1553,上海万帮之星汽车销售服务有限公司,,210614,021-58327688     021-58327988,上海市浦东新区北蔡镇御桥路1133号,"121.562394,31.161643"
1554,互动新能量（广州）电动科技发展有限公司,,200612,13711263282,广州市海珠区昌岗中路239号信和广场一楼,"113.28119,23.096029"
1555,广州庞大晶意新能源汽车销售服务有限公司,,200613,020-36920307,广东省广州市番禺区石壁街创源路20号110,"113.307879,22.965742"
1557,宁波东耀汽车运输有限公司,,574612,0574-51101866,浙江省宁波市海曙区环城西路北段377号,"121.531903,29.897315"
1558,牡丹江鸿兴汽车销售有限公司,,453003,6661000,黑龙江省牡丹江市阳明区裕民路429号,"129.670395,44.624853"
1559,赤峰吉致汽车销售有限公司,,476008,0476-5770550,赤峰市红山区桥北赤锡路126号,"118.939046,42.327227"
1560,通辽市皓达汽车销售服务有限公司,,475008,0475-6206555,阿古拉大街内蒙古自治区通辽市经济技术开发区以南、甘旗卡大街以东,"122.144847,43.92429"
1561,昭通港鑫汽车贸易有限公司,,870003,2150559,云南省昭通市昭阳区昭通大道丽水馨城,"103.768643,27.376863"
1562,宁德市盛世汽车有限公司,,593005,05932992888,宁德市东侨经济开发区国宝路22号,"119.56682,26.645658"
1563,衡水汇博汽车贸易有限公司,,453006,0318-2871111,衡水市桃城区北外环东路819号,"115.718619,37.775581"
1564,平凉市吉通商贸有限公司,,933701,8355526,平凉市工业园区西二路马坊小康屋对面,"106.673853,35.554174"
1565,武汉吉豪汽车销售有限公司,,270013,83098555,武汉市东西湖大道4984走马岭1号,"114.036907,30.648567"
1566,丽江市前程汽车销售有限公司,,578003,8885050,丽江市古城区金山乡金山村委会安乐村51号附2号,"100.276266,26.867423"
1567,浙江豪众汽车销售服务有限公司,,571016,28996655,杭州市余杭区良运街123号,"120.134198,30.360082"
1568,青岛欣盛汽车销售有限公司,,532012,80825692,青岛市重庆南路186号,"120.395656,36.13144"
1570,红河天宇汽车销售服务有限公司,,873003,3756688,云南省红河州蒙自市北京路新世纪汽车城D-2号,"103.368715,23.37456"
1571,昆明港鑫商贸有限公司,,871013,65161990,云南省昆明市盘龙区东三环呼马山车市内,"102.772047,25.062253"
1572,贵港市恒正汽车销售服务有限公司,,755011,0775-4350111,贵港市金港大道金泰汽车城,"109.552307,23.113635"
1573,东莞市顺隆汽车贸易有限公司,,769007,22661118,东莞市莞太路南城白马路段355号,"113.719129,22.990848"
1574,汕头市明东汽车贸易有限公司,,754006,81881988,汕头市龙湖区新津街道泰山南路80号之2,"116.756936,23.384338"
1576,深圳市吉祥盛汽车销售服务有限公司,,755013,27399010,深圳市宝安区107国道西乡段黄田大门右侧云立方一层,"113.85449,22.632736"
1577,广西百色市盛利汽车销售服务有限公司,,776010,0776-2290001,广西百色市右江区进城大道与东环路交汇处，（广西联润汽车贸易园内）B区06座,"106.672178,23.859242"
1579,唐山威克汽车贸易有限公司,,315006,5501299,唐山市高新区宋各庄村东,"118.175241,39.727055"
1580,南京景润汽车销售服务有限公司,,250006,58535088,南京市浦口街道泰山街道沿山东路9-9号,"118.707217,32.142879"
1581,杭州吉智汽车销售服务有限公司,,571019,88021777,杭州市拱墅区石祥路463号,"120.158038,30.337986"
1582,湖州市利驰汽车销售服务有限公司,,572002,2593992,湖州市二环西路706号,"120.076937,30.867065"
1583,山西吉隆盛源汽车销售服务有限公司,,351704,0351-8210777,太原市龙城大街与太榆路丁字路口西南角,"112.641844,37.759825"
1584,海南合吉汽车销售有限公司,,898009,88238686,三亚市吉阳镇吉阳大道高铁桥下,109.620591，18.313528
1585,深圳市鼎豪新能源汽车销售服务有限公司,,755014,1,广东省深圳市龙岗区松仔岭二路御府名筑一层,"114.256915,2273395"
1586,宝鸡西悦成汽车销售服务有限公司,,917005,0917-2758567,陕西省宝鸡市高新13路华城汽车产业园8号（宝鸡职业技术学院南门向西500米）,"107.297621,34.343282"
1587,烟台恒邦物流股份有限公司,,535004,3806006,山东省烟台市福山区机场路597号,"121.362518,37.420303"
1588,无锡华庭汽车销售有限公司,,510706,83507777,无锡市金惠路106号,"120.309431,31.674848"
1589,许昌市有道汽车销售有限公司,,374004,0374-8093939,许昌市107国道与北环路交叉口西侧,"113.846322,34.074782"
1590,南平市华福山城贸易有限公司,,599009,0599-5597666,南平市建阳区南林海西汽贸城1层4S店左侧一层商业用房,"120.399777,41.561127"
1591,萍乡市吉佳汽车销售服务有限公司,,799004,0799-6353999,萍乡市安源新区319国道与韶山路交汇处,"113.934673,27.653604"
1593,北京中汽通汇汽车销售服务有限公司,,100030,89089961,北京市密云县十里堡彩虹桥西侧路北,"116.802367,40.362631"
1595,郴州市橙子汽车贸易有限公司,,735007,2331708,郴州市开发区天龙汽车站往宜章方向500米,"113.002689,25.755145"
1596,贵州帅邦常发汽车贸易有限公司,,851013,88425100,贵州省贵阳市清镇市青龙办事处扁坡村（汽车物流区6-7-1号地块）,"106.496849,26.556857"
1597,铁岭沃达汽车销售服务有限公司,,240013,72691555,辽宁省铁岭市铁岭县凡河镇嘉陵江东路4A号 1-1,"123.779667,42.227753"
1598,庆云英豪汽车贸易有限公司,,534007,3777366,山东省德州市庆云县商城大街926号（机车市场）,"117.404207,37.798851"
1599,德宏州德勋汽车销售服务有限公司,,962001,13099966722,云南省德宏州芒市团结大街237号,"113.385662,31.767987"
1600,苏州市天丰汇汽车销售服务有限公司,,512021,67366199,苏州市相城区太阳路2988号,"120.94859,31.34542"
1601,四川致恒汽车销售服务有限公司,,816009,2296333,四川省绵阳市经开区贾家店街119号,"31.418171,104.771944"
1602,天水天合华中汽车销售服务有限公司,,938003,2655111,天水市麦积区羲皇大道机场正对面,"105.874708,34.559274"
1603,临夏州启博汽车销售有限公司,,930003,0930-6229906,甘肃省临夏市滨河南路,"35.5953949717,103.2406678451"
1604,苏州瑞高汽车服务有限公司,,512020,0512-57575588,昆山市玉山镇宝益路3号2号房,"120.94859,31.34542"
1605,腾冲县云鹏汽车工贸有限责任公司,,875010,0875-5188884,云南省保山市腾冲县腾越镇满邑社区元吉小区(饮马水河),"98.511034,25.030144"
1606,保定市轩吉汽车销售服务有限公司,,312013,8888087,河北省保定市满城区东外环路,"115.366209,38.958758"
1607,昆山联合华朔汽车贸易有限公司,,512018,0512-50323332,昆山市周市镇黄浦江北路288号2号房,"121.014302,31.42583"
1608,张家港市利馨汽车销售服务有限公司,,512022,58697999,张家港市杨舍镇东二环路与新农路路口,"120.574156,31.848444"
1609,成都吉瑞品信汽车销售服务有限公司,,280030,66898937,成都市锦江区琉璃乡棬子树村七组,"104.11972,30.593515"
1610,龙口君吉汽车销售服务有限公司,,535010,8556388,0000山东省烟台市龙口新嘉街道龙口汽车广场,"120.463532,37.661582"
1611,北京沃德龙鼎汽车销售有限公司,,100036,80308588,北京市房山区阎村公交站北侧,"39.7262190000,116.1016120000"
1612,临朐博远汽车销售服务有限公司,,536010,0536-3779111,山东省潍坊市临朐县南环路与盘龙路交汇处（临朐汽车站东门）,
1614,桂林宝吉汽车销售服务有限公司,,773006,3880118,桂林市秀峰区甲山乡委会熊家村925号一层展示维修中心,"110.244774,25.267085"
1616,济宁交运吉瑞汽车销售服务有限公司,,537015,5125888,济宁市高新区327国道柳行立交桥东1000米路北,"116.679982,35.445958"
1617,广西钦州盛和源汽车销售服务有限公司,,777001,3680000,广西钦州市钦南区扬州街8号,"108.641144,21.967103"
1618,如东恒丰汽车销售服务有限公司,,513003,0513-81901800,如东县掘港镇城南工业园区（223省道东侧）,"121.167794,32.278017"
1619,东莞市睿博汽车贸易有限公司,,769008,89068222,东莞市常平镇陈屋贝村过海路美捷工贸中心A1、A2,"114.068243,22.968192"
1620,甘肃吉杰汽车销售有限公司,,937005,6228899,甘肃省嘉峪关市兰新东路5559-9号,"98.343497,39.787674"
1621,深圳市三驰汽车销售服务有限公司,,755015,89355339,深圳市龙岗区平湖镇东深公路165号,"114.169625,22.687139"
1622,芜湖顺合汽车销售服务有限公司,,553704,0553-5775777,芜湖市弋江区长江南路85号,"118.351320,31.270590"
1623,甘肃吉大昌汽车有限公司,,931004,2347356,甘肃省兰州市西固区南滨河西路7号,"103.657195,36.131638"
1624,青岛金惠祥泰汽车销售服务有限公司,,532018,84125555,山东省青岛市黄岛区峄山路312号,"120.005832,35.860395"
1625,马鞍山同沛汽车销售有限公司,,555003,0555-2770666,安徽省马鞍山市经济技术开发区红旗南路1777号,"118.489340,31.610130"
1627,哈密广通汽车销售有限公司,,902003,2222192,新疆哈密地区哈密市321国道西出口加油站北侧泽宇汽车城院内,"93.506538,42.90335"
1628,江西久恒汽车销售服务有限公司,,791008,0791-83870600,南昌市迎宾大道222号,"115.909430,28.589380"
1629,广西南宁资瑞汽车销售服务有限责任公司,,771009,3389290,南宁市兴宁秀厢大道124号,
1632,周口宏羿汽车销售服务有限公司,,394002,8155888,周口市川汇区太昊路与汉阳路交叉口东100米路北,"114.639007,33.599284"
1633,安徽利丰行汽车销售服务有限公司,,551006,62861567,合肥市包河区繁华大道与庐州大道交叉口安徽盛大广场,"117.299303,31.792279"
1634,福建省吉易汽车贸易有限公司,,591010,000,福州市仓山区齐安路769号8号建筑,"119.29834,26.001317"
1635,安徽景驰汽车销售有限公司,,550006,17705501777,滁州市丰乐大道2599号（安徽畅通汽车销售有限公司内）,"118.308962,32.246073"
1636,深圳吉隆汽车销售有限公司,,755016,0755-86638688,深圳市南山区南头街道关头二路嘉进隆汽车城E区01B栋-1,"113.915471,22.55438"
1638,孝感市吉鑫汽车销售服务有限公司,,712002,1,孝感市孝汉大道特9号,"113.974082,30.938875"
1639,新乡市吉呈汽车销售服务有限公司,,373008,1,新乡市卫滨区平原镇李村北口,113.880372，35.265626
1640,汝州德盛实业有限公司,,375009,6955888,汝州市汝南产业集聚区1号,112.824619，34.116336
1641,佛山市吉骏达汽车销售服务有限公司,,757016,87700900,佛山市三水区邓岗何西鲁村六兴竹基外,"112.92376,23.20426"
1642,扬州鼎合汽车销售有限公司,,514004,0514-87659666,江苏省扬州市邗江区荷叶东路8号,"119.393502,32.449887"
1643,齐河顺祺汽车贸易有限公司,,534009,0534-5509777,山东省德州市齐河县G308国道（凯迪汽车城院内）,"116.801792,36.810788"
1644,云南中润汽车销售服务有限公司,,870004,8888688,云南省昭通市昭阳区太平街道办事处石渣河社区2组,"103.7162400000,27.3302590000"
1645,山东长劲实业有限公司,,536011,0536-3513222,青州市玲珑山北路2359号,"118.489484,36.745778"
1646,徐州创利汽车销售有限公司,,516011,0516-83539762,江苏省徐州市铜山新区珠江东路汽车产业园内,"117.190120,34.161490"
1647,宜兴翔源汽车有限公司,,510004,0510-80335333,宜兴市西氿大道93号,"119.783877,31.385296"
1648,辽阳致宏汽车销售服务有限公司,,419002,18940021121,辽宁省辽阳市太子河区繁荣路09023-01-6,"123.144787,41.295926"
1649,常州市金坛天恒汽车销售有限公司,,519009,0519-82306821,金坛区良常路99号-5,"119.611250,31.758595"
1650,东莞市众强贸易有限公司,,769010,0769-81081996,东莞市常平镇环城路段梓村路段旁余冚仔,"113.966449,22.963041"
1651,台州吉智汽车销售服务有限公司,,576001,0576-81679123,浙江省台州市温岭城东街道彩屏路3号,121.395591.28.407135
1652,台州吉胜汽车销售服务有限公司,,576002,057685075888,临海市东方大道229号,"121.15979,28.870428"
1653,青岛敏田汽车销售服务有限公司,,532019,0532-86410333,青岛市莱西市青岛路35号,"120.52141,36.86507"
1654,济宁吉悦通贸易有限公司,,537016,0537-3159868,山东省济宁市任城区105国道金宇汽配城,"116.551435,35.432831"
1657,甘肃中普惠通汽车销售有限公司,,931011,2107111,兰州市安宁区北滨河西路（沙井驿汽车城）,"103.631146,36.146518"
1659,河北维德汽车销售服务有限公司,,311003,18931890030,河北省石家庄市北二环西路238号,"114.470426,38.085633"
1660,保定祥轩汽车销售有限公司,,312010,0312-5907800,河北省保定市高开区创业路369号,"115.459045,38.906213"
1661,定州市盛海汽车销售有限公司,,312014,13930230170,定州市定曲路赵村社区,"114.57229,38.31558"
1662,西安辰宇汽车贸易有限责任公司,,290017,83613366,西安市浐灞生态区通塬路1680号2幢10000室,109.06127.34.308686
1664,泰安市泰鼎汽车销售服务有限公司,,538013,0538-8894444,高新区龙潭南路交运汽车园院内,"117.120064,36.147067"
1665,奎屯大华华致汽车销售公司,,982805,0992-6696000,新疆伊犁州奎屯市奎屯市迎宾大道10-1号,"84.923312,44.404232"
1666,揭阳市鸿泰汽车有限公司,,663006,0663-8953333,揭阳市榕城区东升新河一号路以北,"116.387133,23.573302"
1667,黄骅市前进跃驰汽车贸易有限公司,,317006,13603279222,黄骅市开发区银河路与泰山道交叉口,"117.334484,38.349119"
1668,玉林汇骏汽车销售服务有限公司,,775008,0775-2182333,玉林市玉州区金龙大转盘东北侧,"110.133138,22.62421"
1669,武汉新铭展汽车销售服务有限公司,,270014,027-88992187,乔木湾特1-8号武汉烽火集团有限公司江南汽车交易市场内7-8号,"114.298739,30.506179"
1670,河南吉致汽车销售有限公司,,371017,15862029111,兰州北路大中原国际汽车城内,"113.504701,34.756222"
1672,桃江兰天汽车会展有限公司,,737004,8881988,湖南省益阳市桃江县桃花江大道东方新城门面,"112.165533,28.518817"
1673,锦州车立方汽车销售有限公司,,416009,0416-3229789,辽宁省锦州市太和区凌西南街70号,"121.1162,41.060052"
1674,七台河昌河汽车贸易有限责任公司,,464702,13349329333,黑龙江省七台河市桃山区桃西街六闾道口东侧,131.019048，45.775005
1675,四川吉沃汽车销售有限公司,,832010,2155666,四川省内江市市中区汉渝大道616号附4号,"105.024781,29.585191"
1676,大连车时代汽车销售服务有限公司,,411704,0411-86317555,大连市甘井子区怡宁街11号,"121.587584,38.970586"
1677,重庆吉昇汽车销售服务有限公司,,230034,023-85197666,重庆市铜梁区南城街道金龙大道1号,
1678,呼伦贝尔市强大汽车销售服务有限公司,,470004,15384808886,鄂温克旗巴彦托海镇海伊公路兴盛加油站南侧,"119.759588,49.126283"
1679,成都豪明汽车销售有限公司,,280031,028-85598518,成都市成华区三环二段85号（柯世达集团园区）,"104.17221,30.692118"
1680,成都卡顿吉翔汽车销售有限公司,,280032,028-87797696,四川省成都市金牛区蜀西路38号,"104.002.875,30.717.744"
1682,乐山天牛华映汽车销售服务有限公司,,833210,0833-2152066,乐山市市中区苏稽镇道拐店村五组,"103.651101,29.589049"
1683,眉山天牛坤达汽车销售服务有限公司,,280022,028-38295530,眉山市东坡区眉州大道西五段,"103.827194,30.081521"
1684,常州豪马汽车销售服务有限公司,,519010,0519-85187788,江苏省常州市新北区长江北路18号,"119.952943,31.834304"
1685,上海晋熙实业有限公司,,210006,58816080,浦东新区金沪路1118号（川桥路口）,"121.603190,31.242410"
1686,乐陵市博奥汽贸有限公司,,534011,000,山东省德州市乐陵市四号路西侧开元大道南侧,"117.192187,37.740778"
1687,菏泽市顺泰汽车销售服务有限公司,,530007,0530-7187999,山东省菏泽市黄河东路86号（辛集车管二所西50米）,"115.606708,35.27625"
1689,泊头泰丽汽车贸易有限公司,,317007,18831708888,河北省沧州市泊头市104国道（车管所南侧200米路西）,"116.648216,38.108351"
1690,邢台豪威汽车贸易有限公司,,319011,15603192626,河北省邢台市威县经济开发区开放路8号,"115.319278,36.997811"
1691,河北合众汽车贸易有限公司,,311006,15132182787,石家庄市裕华区石栾路35号,"114.312,37.5952"
1692,河北浩鼎汽车销售有限公司,,311004,84907555,河北省石家庄赵县308国道苏村电视塔对过,"114.4500,37.4557"
1693,忻州市沃成汽车销售有限公司,,350004,18635002126,忻州市经济开发区汽贸园,"112.4322,38.2756"
1694,东莞市景利汽车销售服务有限公司,,769012,0000,东莞市厚街镇桥头社区S256省道与厚沙路交界处,"113.669939,22.929755"
1695,黄山吉泰汽车销售服务有限公司,,559006,0559-2591616,安徽省黄山市经济开发区梅林大道62号汽车贸易中心,"118.270973,29.773135"
1696,龙岩得天汽车销售服务有限公司,,597006,0000,福建省龙岩市新罗区龙门镇物流大道326-1号,"116.961561,25.106374"
1697,上海弘浩实业（集团）有限公司,,210012,021-37572266,上海市奉贤区南桥镇环城西路1488号,"121.446832,30.933954"
1698,北海瑞吉盛汽车销售服务有限公司,,779002,0779－2059256,北海大道以北，南珠大道以东商业综合城内,"109.177108,21.496855"
1699,鸡西欣典汽车销售服务有限公司,,467005,0467-2436699/400-098-8826,鸡西市城子河区佳和路12号,"131.004187,45.323904"
1700,邯郸市金聚利汽车销售服务有限公司,,310007,0310-6292008,河北省邯郸市复兴区联纺西路518号,"114.447304,36.636633"
1701,防城港市港利汽车销售服务有限公,,770001,000,防城港市防城区冲仑物流园区,"108.39609,21.796035"
1702,潮州市博利汽车销售服务有限公司,,768006,0768-2525999,潮州市潮州大道中银大厦北侧（凤新云梯村后望片）潮州奔宝加油站东侧1-3号铺面,"116.623224,23.668032"
1703,温州市煊屹汽车销售服务有限公司,,577012,88669191,温州市东龙路19号13幢101号,120.669119，27.988873
1704,江苏天泓致盛汽车服务有限公司,,527007,87862999,沭阳县沭城镇河东路6号,"118.804472,34.094392"
1705,乐清市吉诚汽车有限公司,,577013,057762556366,乐清市宁康东路1999号捷豹路虎边,"121.029099,28.163208"
1706,厦门市俊得利汽车贸易有限公司,,592010,3232088  ,福建省厦门市同安区集安路695号,
1707,聊城轩越汽车销售有限公司,,635010,0635-8806600,泰山路与东昌路交叉口正信旧机动车交易公司院内西门,"116.076756,36.466376"
1708,咸宁顺达恒通汽车销售服务有限公司,,715003,18607243111,咸宁市咸安区通江大道39号,"114.2481,29.881876"
1709,永州市东誉汽车销售服务有限公司,,746703,0746-6616698,湖南省永州市零陵区永州大道潇湘汽车城东侧,"111.641875,26.298226"
1710,张家界华瑞汽车销售服务有限公司,,744703,0744-8577888,湖南省张家界市经济开发区阳湖坪C区,"110.564626,29.138642"
1711,长春市洺羽汽车销售有限公司,,431020,81999999,长春市高新区硅谷大街与卓越大街交汇处,912201016977865838
1712,盘锦富华汽车销售服务有限公司,,427003,1,辽宁省盘锦市大洼区田家街道马圈子社区,4550470.306，41418627.292
1713,朝阳竣成汽车销售服务有限公司,,421012,1,辽宁省朝阳市龙城区中山大街五段171号,"120.403167,41.56281"
1714,青海堃越房车制造有限公司,,971011,1,青海省西宁市城南同安路185号,"101.661145,36.529086"
1715,萍乡市利源汽车贸易有限公司,,799002,6783788,萍乡市安源国际汽车城,"113.873559,27.655825"
1716,北京金瑞意汽车销售服务有限公司,,100010,59349988,北京市昌平区北七家镇东三旗村550号,"116.421172,40.089696"
1717,鹰潭吉智汽车销售服务有限公司,,701006,0701-7162795,江西鹰潭手拉手国际汽车城,"116.979133,28.296592"
1718,广州长谭汽车销售有限公司,,200043,89009898,广州市番禹区东环街迎星东路1/3/5/7/9号,txgnn
1719,沂水远通汽车工业贸易有限公司,,539010,0539-2515999,山东省临沂市沂水县工业园腾飞路中段,"118.632487,35.761854"
1720,梧州市吉沃汽车销售服务有限公司,,744004,07742041777,梧州市长洲区三龙大道西侧茅山地段,"111.248611,23.47583"
1721,阳江市中熙和利汽车销售服务有限公司,,662004,0662-2336666,阳江市江城区漠江中路北侧广东广银汽车城A1栋,"111.975643,21.890239"
1724,中山市喜盈汽车销售服务有限公司,,760010,000,中山市西区旧广珠公路西南侧之一（即沙朗创世纪一汽大众4S店对面）,"113.359191,22.55263"
1725,佛山市盛迪汽车销售服务有限公司,,757012,000,佛山市南海区大沥镇曹边管理区同庆大道西区1号之一,"113.109645,23.089014"
1726,苏州宝丰汽车销售服务有限公司,,512023,0512-66569111,苏州市吴中区木渎镇珠江路11号-2,"120.545954,31.265851"
1727,哈尔滨威泰汽车销售服务有限公司,,451010,0451-58931767,黑龙江省哈尔滨市道外区先锋路18号,"126.748459,45.779097"
1728,北安浩宇汽车销售服务有限公司,,456003,0456-6861155,北安市202国道汽车产业园区,"126.46282,48.238381"
1729,福州金瑞汽车销售服务有限公司,,591012,000,福建省福州市闽侯县尚干镇祥通路13号（海峡汽车广场内）,"119.3861,25.924093"
1730,湖南吉迈汽车贸易有限公司,,731011,0,长沙高新开发区麓谷街道麓谷汽车世界B-04,"112.865862,28.213943"
1731,东莞市博远汽车销售服务有限公司,,769014,000,东莞市长安镇乌沙社区振安东路203号B区1号,"113.800406,22.78606"
1732,抚顺融兴汽车销售服务有限公司,,413003,02456590900,辽宁省抚顺市望花区丹东路西段29号,"123.771075,41.856155"
1733,广州兆方华益汽车销售服务有限公司,,200014,020-32832212,广州市增城区新塘镇南安村扫桿步（土名）,"113.569731,23.12451"
1734,济源市众信汽车销售服务有限公司,,391703,0391-,济源市沁园路北段贰仟家汽车城内,"112.614206,35.101848"
1735,兰陵县易立汽车销售服务有限公司,,539011,0539-8027966,山东省临沂市兰陵县兰陵路车管所对面,"118.017353,34.865557"
1736,涿州瑞驰物资贸易有限公司,,312015,03123853319,涿州市城西南街14号,"115.96323,39.48382"
1737,天津中晟达升国际贸易有限公司,,220614,022-65151177,天津市滨海新区新北路创新创业园27A,
1738,佛山市协力顺豪新能源汽车贸易有限公司,,757612,0757-22224166,广东省佛山市顺德区大良广珠公路伦教路段,
1739,苏州翡翠新能源汽车有限公司,,512612,0512-68831218,江苏省苏州市高新区塔园路369-14号,
1740,福建卓然新能源科技有限公司,,591612,4000119088,福建省福州市马尾区宗堂路与儒江路交汇马尾体育馆一层,
1741,浙江日通汽车销售有限公司,,579611,0579-82098999,浙江省金华市金华山旅游经济区赤松镇汽车城西九路14号-2,
1742,安吉创行新能源汽车销售有限公司,,572611,4001016665,浙江省湖州市安吉新客运中心北侧大楼,
1743,贵州荣骏吉新汽车销售服务有限公司,,851612,13985125022,贵州省贵阳市清镇市云岭中路百花新城10幢1层9号,
1744,北京中泽天盛销售服务有限公司,,100615,010-69908788,北京市丰台区南四环中路260号,
1745,天门市天利捷汽车销售有限公司,,728003,5802222,天门市三乡路陆羽汽车城,"113.190856,30.611304"
1746,大庆庞大吉利汽车销售服务有限公司,,459009,1,黑龙江省大庆市让胡路区大庆经济开发区1号街7号,"46.6799,124.8670"
1747,自贡四达翔瑞汽车销售服务有限公司,,813005,3330000,四川省自贡市贡井工业集中区南环路79号,"104.712245,29.334851"
1748,浏阳吉豪汽车贸易有限公司,,731012,0731-,浏阳市花炮大道与浏跃公路交汇处,"113.602162,28.15802"
1749,襄阳英泰隆汽车销售服务有限公司,,710009,3335577,襄阳市春园东路40号,"112.173489,32.090038"
1750,南京喆通汽车销售有限公司,,250010,0,江苏省南京市六合区大厂街道世纪汽车城,"118.737144,32.227719"
1751,杭州远博汽车销售服务有限公司,,571020,88023111,杭州市江干区九堡镇德胜东路3339号,"120.283484,30.319087"
1752,湖南兰天兴望汽车销售有限公司,,731013,0731-88840111,长沙市高新区岳麓大道西3599号,"112.795085,28.250635"
1753,宁夏国喜华泽汽车销售服务有限公司,,951014,1,吴忠市利通区世纪大道北侧,"106.229449,38.009558"
1754,长春市佳业汽车贸易有限公司,,431015,18946777007,吉林省长春市经济技术开发区浦东路欧美工业园5号 ,"125.391842,43.864736"
1755,格尔木瑞诚汽车销售有限责任公司,,979002,0979-8457888,青海省格尔木昆仑经济开发区109国道与金川路交汇处瑞诚汽车超市园内,94.96929533；36.37581161
1756,葫芦岛盛泰汽车销售服务有限公司,,429005,1,辽宁省葫芦岛高新技术产业开发区高新七路（拓展中心2号厂房）,"120.83074,40.727315"
1757,南阳市中昊汽车销售服务有限公司,,373009,0377-61295888,南阳市迎宾大道港湾汽车站西,"112.651016,33.026296"
1758,山西卡兰德汽车销售服务有限公司,,354006,03542456567,晋中开发区汇通路鸣李汽贸园（晋中市南棠汽车贸易有限公司院内）,"112.692226,37.736485"
1759,邯郸市乐荣汽车销售服务有限公司,,310008,03105900166,邯郸市丛台区中华大街与北环路交叉口西行600米（荣汇汽车城内）,"114.495954,36.663443"
1760,大兴安岭成功汽车销售有限责任公司,,457002,0457-2139898,大兴安岭地区加格达奇区工业园区（东出口国道北侧）		,"124.19241,50.423471"
1761,玉溪康宏汽车销售服务有限公司,,877005,0877-2665120,云南省玉溪市高新区明珠路135号,"102.5338278694,24.3393935894"
1762,本溪龙驰汽车销售服务有限公司,,240010,024-44818777,本溪市明山区卧龙镇政府上行400米	,"123.864031,41.329185"
1763,营口鑫川汽车销售服务有限公司,,417004,18704170555,辽宁省营口市站前区金牛山大街东89号	,"120.800393,40.734779"
1764,天津港保税区惠驰汽车贸易有限公司,,220017,022-84909588,天津自贸试验区（空港经济区）空港国际汽车园环河北路58号,"117.38271,39.167265"
1765,厦门嘉诚吉祥汽车有限公司,,592011,05923206666,厦门市海沧区马青路1233-7号,"118.018176,24.494511"
1766,兴安盟利丰泰坤汽车服务有限公司,,482010,0482-8515077 ,内蒙古乌兰浩特市融佳建材市场利丰汽车园区 ,"122.02203,46.104514"
1767,新疆乾润诚汽车销售有限公司,,981001,09916652255,乌鲁木齐市头屯河区头屯河区公路2345号新疆天恒基国际汽车文化城,"87.387945,43.899314"
1768,沈阳吉百航汽车销售有限公司,,240016,1,沈阳市大东区北海街16-1号楼,"123.475438,41.836826"
1769,惠州市辰达汽车贸易有限公司,,752006,000,惠州市惠城区三栋镇田心村福长岭村19号,"114.445252,23.015308"
1770,东莞市东申汽车销售服务有限公司,,769016,000,东莞市虎门镇博涌社区358省道社岗路段新虎威工业城1号,"113.692152,22.849901"
1771,吕梁市联动万里汽车贸易有限公司,,358004,13910918633,吕梁市离石区交口镇聚富汽贸园,"111.10301,37.505032"
1772,淄博吉通汽车销售服务有限公司,,533015,13070602443,山东省淄博市张店区山泉路104号,"118.045718,36.772315"
1773,江苏东源汽车销售服务有限公司,,250011,025-52472888,南京市雨花经济开发区雨辉路6号,"118.665515,31.950567"
1776,盐城益昌汽车销售服务有限公司,,515002,15751268989,江苏省盐城经济技术开发区泰山南路11号,"120.231612,33.377992"
1777,沧州运兴汽车销售服务有限公司,,317008,0317-3561234,河北省沧州市新华区津德路石油公司北库北侧,"116.900149,38.369646"
1779,济源市宏升汽车销售有限公司,,391702,6605999,000河南省济源市新济路苗店汽车产业园,"112.615871,35.100854"
1780,大理嘉源汽车销售服务有限公司,,872702,0872-2327369,云南省大理州下关镇开发区泛亚汽车城南面,"100.270843,25.60116"
1781,廊坊市瑞吉伟业汽车销售有限公司,,316005,0316-7161199,河北省廊坊市广阳区东安路188号,"116.743721,39.525146"
1782,嘉兴东悦汽车销售服务有限公司,,573005,0573-82670580,嘉兴市经济技术开发区骏力路与庆春路交叉口西侧3号楼-2,"120.723949,30.726611"
1783,枣庄轩业汽车销售有限公司,,632010,0632-3252999,山东省枣庄市张范汽车城,"117.430533,34.825523"
1784,贵州宏宇嘉和汽车贸易有限公司,,858702,0858-8101966,贵州省六盘水市钟山经济开发区红桥中路20号附2号,"104.920314,26.539936"
