Id,DealerSN,DisName,CityID,Tel,Sales_tel,open_service,Lng,Lat,Address,Dealer_type,DisSort
11926,D4623,吉林荣阳汽车销售服务有限公司,11920,0432-65115888,0432-65115555,0,126.524516,43.872931,吉林省吉林市船营区越山路205号,1,4s店
11929,D4626,辽源市洪鑫汽贸有限公司,11929,0437-3720222,0437-3720111,0,125.202387,42.871052,辽源市龙山区福镇大路4888号（新车管所前行50米）,1,4s店
11922,D4619,四平市鑫韩亚汽车销售服务有限公司,11922,0434-3124000,0434-3126000,0,124.458319,43.142518,四平市开发区大路4189号,1,4s店
11924,D4621,前郭县子余汽车销售有限公司,11924,0438-6918800,0438-6910008,0,124.8851,45.105042,吉林省松原市郭尔罗斯集中工业园区,1,4s店
11923,D4620,通化华阳汽车销售服务有限公司,11923,0435-3284555,0435-3286000,0,125.953313,41.767418,通化新胜北路2459号,1,4s店
11927,D4624,梅河口市广通汽车销售服务有限公司,11923,0435-4774666,0435-4774777,0,125.688591,42.56193,梅河口市北环路长城旧机动车交易市场院内,1,4s店
11921,D4618,延吉中诚汽车服务有限公司 ,11921,0433-2898366,0433-2898166,0,129.587998,42.905389,延吉市开发区长白山东路3809号,1,4s店
12142,S4616,延吉起亚汽车维修服务有限公司,12142,0433-2658584/2778584, ,0,129.539102,42.925844,吉林省延吉市朝阳街2568号,4,维修站
12352,D4632,延吉韩瑞汽车销售服务有限公司,12142,0433-2239911,0433-2255511,0,129.463315,42.897214,延吉市宏炜汽贸城,1,4s店
11523,D3121,常州金田北现汽车销售服务有限公司,11523,0519-85123699,0519-85155588,0,119.927487,31.832365,常州市龙城大道1869号,1,4s店
11532,D3130,常州明盛汽车销售服务有限公司,11523,0519-86522599/0519-86522059,0519-86522588,0,119.968961,31.702344,常漕路与延政路交叉口向东380米,1,4s店
11540,D3140,溧阳顺达北现汽车销售服务有限公司,11523,0519-87208009,0519-87208006,0,119.505132,31.425843,江苏省溧阳市平陵东路9号,1,4s店
11551,D3155,江苏飞悦汽车销售有限公司,11523,0519-81195119/0519-81685758,0519-81199888,0,119.939893,31.86221,常州市新北区黄河西路279号,1,4s店
11564,D3168,常州惠盈汽车销售服务有限公司,11523,0519-83750259,0519-83756789,0,119.895983,31.791777,常州市钟楼汽车城B区4号,1,4s店
11575,D3182,金坛市金驰汽车销售服务有限公司,11523,0519-80181111,0519-80180088,1,119.627377,31.73716,江苏省常州市金坛区金湖路369号,1,4s店
12268,D3203,常州惠达汽车销售服务有限公司,11523,0519-83750259,0519-83756789,0,119.89599,31.791772,钟楼区棕榈路23号,2,4s店
11535,D3133,淮安润东时代汽车销售服务有限公司,11535,0517-83858989,0517-83821616,0,119.033268,33.647759,淮安市清河新区旺旺路58号,1,4s店
11554,D3158,淮安市雨田鸿运汽车销售服务有限公司,11535,0517-83858989,0517-83821616,0,119.121633,33.618377,淮安市清河新区旺旺路58号,1,4s店
11568,D3173,淮安和盛汽车销售服务有限公司,11535,0517-88692828,0517-88221818,0,118.611387,33.013051,盱眙县维桥工业集中区胡陈路与121省道交汇处,1,4s店
11531,D3129,连云港华驰实业发展有限公司,11531,0518-85915000,0518-85915666/0518-85350666,0,119.220941,34.578568,连云港市海州开发区瀛洲南路7号,1,4s店
11561,D3165,连云港现宇汽车销售服务有限公司,11531,0518-81083355,0518-81067999,0,119.308258.34.718252,,连云港经济技术开发区新东方大道16号,1,4s店
12284,D3199,连云港广华汽车销售服务有限公司,11531,0518-85263888,0518-85261888,0,119.196446,34.64832,海州区解放东路318号,1,4s店
11519,D3116,江苏万帮汽车有限公司,11519,025-52633828,025-52626011,0,118.816453,32.010193,南京市秦淮区大明路168号,1,4s店
11520,D3117,南京朗驰集团苏昊汽车销售服务有限公司,11519,025-85391636,025-85331111,0,118.826072,32.121703,南京市栖霞区栖霞大道2号,1,4s店
11545,D3148,南京金现汽车销售有限公司,11519,025-52635263,025-85625678,0,118.884506,31.985297,江苏省南京市江宁区东山街道工业集中区,1,4s店
11553,D3157,溧水万帮金现汽车销售服务有限公司,11519,025-56231811,025-56231881,0,119.023501,31.691329,江苏省南京市溧水县经济开发区汽车园,1,4s店
11557,D3161,南京克洛博汽车销售服务有限公司,11519,025-68107722,025-68107700,0,118.706114,32.145126,南京市浦口区泰山街道沿山东路9-3号,1,4s店
11560,D3164,高淳县万帮金现汽车销售服务有限公司,11519,025-66900011,025-66900900,2,118.874621,31.343441,高淳区淳溪镇芜太路苏皖汽车城5号,1,4s店
11567,D3171,南京正和盛汽车销售服务有限公司,11519,025-85667766,025-85667766,0,118.896821,32.112935,栖霞区仙尧路27号,1,4s店
12323,T2217,南京银建汽车修理有限公司,11519,025-87150658,,0,118.8246,31.932228,南京市江宁经济技术开发区马浦街8号,3,维修站
11525,D3123,南通文峰恒润汽车销售有限公司,11570,0513-85720555,0513-89112233,0,120.896111,31.976469,南通市工农南路112号,1,4s店
11544,D3147,海门宝诚汽车销售服务有限公司,11570,0513-82336869,0513-82303666,0,121.131196,31.891774,海门市人民西路1688号,1,4s店
11558,D3162,启东市启粮文邦汽车销售服务有限公司,11570,0513-83225333,0513-83226222,0,121.68617,31.83599,启东市汇龙镇城北工业园区兴龙东路666号,1,4s店
11562,D3166,南通新城世纪汽车销售服务有限公司,11570,0513-55018599,0513-85273366,0,120.928589,32.016837,南通市通甲路588号,1,4s店
11566,D3170,如皋弘瑞汽车销售服务有限公司,11570,0513-87310011,0513-87878888,0,120.554184,32.367847,如皋市如城镇解放西路18号（东方大寿星园南侧）,1,4s店
11570,D3176,征程汽车海安有限公司,11570,0513-88320555,0513-88320111,0,120.513349,32.542728,江苏省海安县迎宾路32号苏海汽车城,1,4s店
11573,D3180,南通文峰嘉恒汽车销售有限公司,11570,0513-81905222,0513-81961111,0,121.156851,32.247469,如东县曹埠镇上漫社区九组,1,4s店
11521,D3118,苏州天驰新泰汽车销售服务有限公司,11582,0512-66618222,0512-68223333,0,120.556269,31.332122,苏州市塔园路399号（车管所北）北京现代苏州天驰新泰,1,4s店
11526,D3124,苏州华现汽车贸易服务有限公司,11582,0512-52834555/0512-52834999,0512-52834666,0,120.801442,31.642034,江苏省常熟市青墩塘路118号-汽车市场内北京现代,1,4s店
11527,D3125,苏州正旺汽车销售服务有限公司,11582,0512-65963338,0512-65962228,0,120.660032,31.272102,苏州市吴中区东环南路258号,1,4s店
11530,D3128,昆山华腾汽车贸易服务有限公司,11582,0512-57866999,0512-57866988,0,120.983555,31.427861,江苏省昆山市长江北路390号,1,4s店
11536,D3135,张家港市宏伟汽车销售服务有限公司,11582,0512-58180068,0512-58187188,0,120.546646,31.896988,江苏省张家港市杨舍镇振兴路26号,1,4s店
11539,D3139,苏州东昌相诚汽车销售服务有限公司,11582,0512-65759962,0512-65758999,0,120.641194,31.417661,苏州市相城区太阳路2200号,1,4s店
11542,D3143,太仓华鳌汽车贸易服务有限公司,11582,0512-53181911,0512-53181907,0,121.095776,31.467332,太仓市城厢镇苏州路188号,1,4s店
11548,D3151,苏州惠盈汽车销售服务有限公司,11582,0512-66318988,0512-66318088,0,120.55527,31.26136,苏州市吴中区木渎镇丹枫路201号,2,4s店
11555,D3159,张家港市金港汽车销售服务有限公司,11582,0512-58935788,0512-58935888,0,120.429863,31.934795,张家港市金港镇中港南路1号,1,4s店
11565,D3169,昆山森美汽车贸易服务有限公司,11582,0512-83639199,0512-83639188,0,121.063689,31.371163,昆山开发区清江路38号,1,4s店
11582,D3189,苏州广益汽车销售服务有限公司,11582,0512-63655991,0512-63652998,0,120.66715,31.005764,吴江区平望镇联丰村318国道南侧（近苏嘉杭高速平望出口）,2,4s店
12219,D3192,苏州诚宏汽车销售服务有限公司,11582,0512-66021555,0512-66027333,0,120.83392,31.287208,苏州市吴中区甪直镇甪直大道149号北京现代4s店,2,4s店
12252,D3201,苏州惠现汽车销售有限公司,11582,0512-66311190,0512-66318088,0,120.554875,31.260961,吴中区木渎镇丹枫路201号,2,4s店
12265,D3202,苏州恒邦汽车销售服务有限公司,11582,0512-63380228,0512-63380111,0,120.645553,30.950926,吴江区平望镇端市村,2,4s店
11552,D3156,宿迁弘翔汽车销售服务有限公司,11552,0527-83301999,0527-83448888,0,118.802796,34.093532,沭阳县沭城镇学院东路2号,1,4s店
11574,D3181,泗洪苏驰恒祥汽车销售服务有限公司,11552,0527-86271655,0527-86271688,0,118.1045,33.2621,江苏省泗洪县国际汽车城万轩路,1,4s店
11578,D3185,泗阳恒辰汽车销售服务有限公司,11552,0527-80831333,0527-80831222,0,118.660509,33.702834,泗阳县众兴镇徐淮路77号,1,4s店
11583,D3193,宿迁苏驰万盛汽车销售服务有限公司,11552,0527-84568111,0527-84561777,0,118.24012,33.938074,宿迁市徐淮路双庄街西,1,4s店
11537,D3137,泰州市宝天汽车销售服务有限公司,11579,0523-86826466,0523-86826366,0,119.912204,32.425551,泰州市泰高路西侧周山河南800米,1,4s店
11549,D3153,兴化市金鼎汽车贸易有限公司,11579,0523-83218660,0523-83918666,0,119.862658,32.88488,兴化市临城经济开发区兴化大道姜家路段西侧,1,4s店
11572,D3179,泰州市宝泰汽车销售服务有限公司,11579,0523-88510009,0523-88866566,0,120.026473,32.483499,泰州市姜堰经济开发区唐宁村北京现代4S店,2,4s店
11576,D3183,泰兴市宝运汽车销售服务有限公司,11579,0523-89708888,0523-89706666,0,120.055533,32.203745,泰兴市东三环与振兴路交界处北侧,1,4s店
11579,D3186,靖江宝达汽车销售服务有限公司,11579,0523-89161999,0523-89161999,0,120.233998,32.005126,江苏省靖江市中洲西路国际汽贸城北京现代4S店,2,4s店
11522,D3119,无锡东方北现汽车销售服务有限公司,11584,0510-82131668,0510-82131558,0,120.410494,31.568916,无锡市金城东路290号东方汽车新城B区8号,1,4s店
11529,D3127,江阴市海鹏北现汽车销售服务有限公司,11584,0510-86259922,0510-86267333,0,120.316704,31.889822,江苏省江阴市澄杨路56号,1,4s店
11538,D3138,宜兴市恒信汽车销售服务有限公司,11584,0510-82931199,0510-82936666,0,119.789892,31.392126,江苏省宜兴市融达汽车城内北京现代4S店,1,4s店
11547,D3150,无锡东方鑫现汽车销售服务有限公司,11584,0510-82103111,0510-82113668,0,120.349458,31.588858,无锡市学前东路923号,1,4s店
11563,D3167,南京朗驰集团无锡朗润汽车销售服务有限公司,11584,0510-83111030/0510-83112903,0510-83110900/0510-83112136/0510-83112163,0,120.292677,31.619489,无锡市锡北私营经济园凤翔北路16号,1,4s店
11577,D3184,江阴星现汽车销售服务有限公司,11584,0510-81607388,0510-81601788,0,120.20455,31.906027,江苏省江阴市五星路1688号（夏港国际汽车城）,1,4s店
11584,D3194,宜兴宜商行汽车销售有限公司,11584,0510-81779222,0510-81779111,0,119.814831,31.417416,宜兴经济开发区国际汽车城赛特大道128-6号,2,4s店
11528,D3126,徐州润东洲际汽车销售服务有限公司,12194,0516-83206960,0516-83206600,0,117.247275,34.212073,徐州市云龙区城南两山口北侧104国道西,1,4s店
11546,D3149,徐州润东苏企汽车销售服务有限公司,12194,0516-85530666,0516-85530600,0,117.188993,34.168962,江苏省徐州市铜山经济开发区北京路东,1,4s店
11556,D3160,邳州润东开隆汽车销售有限公司,12194,0516-86089222,0516-86089111,0,117.92753,34.28747,邳州市议堂镇台湾工业园区,1,4s店
11559,D3163,徐州达骏洲运汽车销售服务有限公司,12194,0516-88619000,0516-88705555,0,118.323314,34.367142,新沂市大桥西路开发区管委会东侧,1,4s店
11580,D3187,徐州苏驰安达汽车销售服务有限公司,12194,0516-87875000,0516-87563666,0,117.242944,34.288349,徐州市三环东路37号,1,4s店
12194,D3195,徐州恒佳汽车销售服务有限公司,12194,0516-88038000,0516-88392778,0,117.899524,33.911234,江苏省徐州市睢宁县经济开发区国际汽车城E号（车管所南200米）,1,4s店
12354,D3204,徐州达康汽车销售服务有限公司,12194,0516-85881000,0516-85770000,0,117.156486,34.298021,鼓楼区平山路7号,1,4s店
11533,D3131,江苏森风崇德汽车有限公司,12236,0515-88297358,0515-88297399,0,120.223564,33.377092,盐城市开发区希望大道南9号,1,4s店
11550,D3154,盐城宁泰汽车销售服务有限公司,12236,0515-88269666,0515-88350000,0,120.138169,33.334932,盐城市盐都新区开创路2号,1,4s店
11581,D3188,东台恒达汽车销售服务有限公司,12236,0515-85109666,0515-85109999,1,120.419935,32.86442,东台市城东新区经一南路1号,1,4s店
12236,D3190,森风集团滨海崇海汽车有限公司,12236,0515-80868077,0515-80860111,0,119.840049,34.027689,滨海县城明达北路106号,2,4s店
11524,D3122,扬州玉峰元恒汽车销售服务有限公司,11569,0514-87877235,0514-87955879,0,119.397199,"32.372421
",扬州市江阳西路88号,1,4s店
11543,D3146,扬州宏远汽车有限公司,11569,0514-86998699,0514-86998183,0,119.55519,32.426679,江都市龙城路172号,1,4s店
11569,D3174,扬州瑞丰时代汽车销售服务有限公司,11569,0514-82995999,0514-82992888,0,119.394253,32.454924,扬州市国际汽车城第二排北京现代,1,4s店
12228,D3191,高邮瑞京汽车销售服务有限公司,11569,0514-84882999,0514-84882888,0,119.451738,32.747623,高邮城南新区中心大道与新S237交汇处,2,4s店
12244,D3198,江苏恒骏汽车贸易有限公司,11569,0514-88880988,0514-88880666,0,119.36583,33.2494,宝应县经济开发区泰山东路汽车城一号地,2,4s店
12276,D1107S01,玉峰仪征店,11569,,83237666,0,119.082598,32.165666,仪征市长江路桥西,1,4s店
11534,D3132,镇江京鹏安特汽车销售服务有限公司,11534,0511-85989999,0511-85981111,0,119.475303,32.178421,镇江市官塘桥路288号,1,4s店
11541,D3142,丹阳市京利汽车有限公司,11534,0511-86579999,0511-86902222 ,0,119.595006,31.958954,江苏省丹阳市丹金路666号,1,4s店
11571,D3178,句容鼎现汽车销售服务有限公司,11534,0511-87300333,0511-87688888,0,119.17508,31.933041,江苏省句容市宁杭南路,1,4s店
11873,D4227,抚州华宏金鑫汽车有限公司,11873,0794-8206998,0794-8267366,0,116.335821,27.965731,江西省抚州市临川大道中段,1,4s店
11871,D4225,赣州国力赣源汽车贸易有限公司,11876,0797－8380696,0797-88380698,0,114.891652,25.8522,赣州市经济技术开发区迎宾大道47号,1,4s店
11876,D4230,赣州华宏北现汽车有限公司,11876,0797-4488777,0797-4488666,0,115.04332,25.890903,江西省赣县梅林镇赣新大道91号,1,4s店
11872,D4226,吉安市上峰汽车销售服务有限公司,11872,0796-8285777,0796-8285111,1,114.987832,27.165047,吉安市吉州区长塘镇,1,4s店
12191,D4238,江西华盛汽车销售有限公司,11872,0796-8997555,0796-8997333,0,115.047949,27.135675,江西省吉安市青原区汽车文化产业园,2,4s店
11875,D4229,景德镇市璟瞳汽车贸易有限公司,11875,0798-8271119,0798-8271117,0,117.185147,29.312731,江西省景德镇市迎宾大道陶金岭路口-北京现代4S店,1,4s店
11867,D4221,九江市金穗汽车销售服务有限公司,11867,0792-8319999,0792-8319998,0,115.985507,29.680472,开发区长江大道南段,1,4s店
11879,D4233,九江浔瑞汽车销售服务有限公司,11867,0792-8375222,0792-8375111,0,115.949074,29.708505,九江市九瑞大道177号（国际汽车城西侧）,1,4s店
11865,D4216,江西国力汽车贸易有限公司,11877,0791-88517915,0791-88518661,0,115.930967,28.697448,江西省南昌市洪都北大道482号,1,4s店
11870,D4224,江西华美汽车服务有限公司,11877,0791-88224107,0791-88206111,0,115.928556,28.654879,南昌市洪都南大道328号,1,4s店
11877,D4231,江西金汇汽车销售服务有限公司,11877,0791-83710555,0791-83216777,0,115.855969,28.669784,江西省南昌市红谷滩红角洲片区红谷南大道2993号,1,4s店
11866,D4220,萍乡国力汽车贸易有限公司,11866,0799-86796862,0799-86796861,0,113.862586,27.659308,江西省萍乡市安源西大道76号,1,4s店
10509,D2207S01,宏旭广丰店,12106,,0793-2628666,0,118.162708,28.436592,广丰县芦林大道芦林加油站旁月兔西服厂大门旁,5,卫星店
10510,D2207S02,宏旭婺源店,12106,,0793-7417077,0,117.858402,29.267567,上饶市婺源县紫阳镇源头芦思源居,5,卫星店
11868,D4222,上饶市宏旭汽车有限公司,12106,0793-6095555,0793-6097777,0,117.90409,28.463476,江西省上饶市信州区三清山西大道72-1号,1,4s店
11880,D4234,江西加西亚现泰汽车有限公司,12106,0793-5285666,0793-5285888    ,0,116.720162,29.00032,江西省上饶市鄱阳县湖城大道158号,1,4s店
12106,D4237,上饶华宏名现汽车有限公司,12106, ,0793-8163777,0,117.95444,28.473058,江西省上饶市信州区三清山大道502号（海旭公寓）东侧起一单元1-9号,2,4s店
11874,D4228,新余和元汽车销售服务有限公司,11874,0790-6799-555,0790-6799888,0,114.872428,27.801134,新余市仙女湖中心物流园区管理局,1,4s店
11869,D4223,江西宜春市和丰汽车销售服务有限公司,11878,0795－3666777,0795-83666999,0,114.397417,27.860807,江西省宜春市马王塘经济开发区,1,4s店
11878,D4232,宜春和福汽车销售服务有限公司,11878,0795-5652666,0795-5681999,0,115.40598,28.463438,高安市新320国道858公桩（站前路以东）,1,4s店
11882,D4236,鹰潭市弘鹰汽车销售服务有限公司,11882,0701-6311222,0701-6311555 ,0,117.009215,28.233651,鹰潭市工业园区天洁西路27号,1,4s店
11940,D4726,辽宁鑫路鑫汽车销售服务有限公司,11940,0412-8266606,0412-8206666,0,122.965694,41.107871,辽宁省鞍山市铁西区兴盛路152号,1,4s店
11952,D4738,鞍山汇阳汽车销售服务有限公司,11940,0421-2956999,0412-2956888,0,122.954624,41.166903,鞍山市铁西区建设大道584号,1,4s店
11950,D4736,本溪汇丰汽车销售服务有限公司,11950,024-43618666,024-43660000,0,123.854816,41.337377,辽宁省本溪市卧龙青松岭汽车工业园A区1号,1,4s店
11941,D4727,朝阳吉安汽车销售服务有限公司,12329,0421-3201234,0421-3202345,0,120.438196,41.606854,辽宁省朝阳市长江路五段99号,1,4s店
12329,D4744,朝阳鑫吉安汽车销售服务有限公司,12329,0421-7021717,0421-7021515,0,120.385833,41.564444,辽宁省朝阳市龙城区龙泉大街四段40号,1,4s店
11945,D4731,大连鑫昱佳汽车贸易有限公司,12301,0411-86581122,0411-86585888,0,121.585066,38.972883,辽宁省大连市甘井子区山东路怡景街11号,1,4s店
11948,D4734,大连汇航汽车销售服务有限公司,12301,0411-87320033,0411-87320022,0,121.844703,39.048788,大连市保税区中港北二路5号,1,4s店
11953,D4739,大连汇明汽车销售服务有限公司,12301,0411-82662961,0411-82118666/0411-82118883/0411-82118885,0,121.671021,38.888092,大连市中山区解放路700号,1,4s店
11954,D4740,大连恒岳伟业汽车销售服务有限公司,12301,0411-85514000,0411-85552111,0,121.921698,39.5677,大连瓦房店九龙街道吴店村,1,4s店
11955,D4741,大连金汇航汽车销售服务有限公司,12301,0411-66999939,0411-66999989,0,121.609983,38.911292,大连市西岗区五四路98号,1,4s店
12277,D2719S01,汇航庄河店,12301,,0411-39197888,0,122.955066,39.698315,辽宁省大连庄河市疏港路298号,1,4s店
12301,D4716,大连鸿富佳汽车贸易有限公司,12301, （0411）86447788, （0411）86447788,0,121.6128,39.018134,大连市甘井子区华北路701号,2,4s店
11944,D4730,丹东东盛汽车销售服务有限公司,11944,0415-2159678,0415-2159666,0,124.346489,40.136287,辽宁省丹东市振兴区花园路188号,1,4s店
11939,D4725,抚顺金博众汽车销售服务有限公司,11956,024-56590123,0245-6590555,0,123.760225,41.851317,抚顺市望花区丹东路西段94号,1,4s店
11956,D4742,抚顺鑫博众汽车销售服务有限公司,11956,024-54669555,024-54638666,0,124.015965,41.87294,东洲区青年路东段17-7号,1,4s店
11951,D4737,阜新汇龙汽车销售服务有限公司,11951,0418-6013333,0418-6565111,0,121.607003,41.992342,辽宁省阜新市经济技术开发区沙海桥西1.5公里,1,4s店
10493,D2708S01,路塞绥中店,10493,,0429-6069035,0,120.308676,40.319518,葫芦岛市绥中县沙河镇马家村马家联合加油总站旁（国道102线）,5,卫星店
11937,D4723,葫芦岛路赛得汽车销售服务有限公司,10493,0429－2929887,0429-2929888,0,120.802556,40.729846,葫芦岛国家专利技术园区高新六路9号,1,4s店
12258,D4746,葫芦岛川达捷通汽车销售服务有限公司,10493,0429-2299090,0429-2298080,0,120.885042,40.741362,龙港区龙程街文兴南路64号楼 （北京现代汽车4S店),2,4s店
11936,D4722,锦州鑫汇众汽车销售服务有限公司,11936,0416-3789000,0416-3789111,0,121.146136,41.09182,锦州市太和区中央南街5号,1,4s店
10494,D2709S01,天合灯塔店,10494,,0419-8585656,0,123.343335,41.429861,灯塔市政府广场西南侧隆德家园6号楼,5,卫星店
11938,D4724,辽阳天合汽车贸易有限公司,10494,0419-4156666,0419-3660000,0,123.216384,41.246138,辽宁省辽阳市宏伟区南环街9号,1,4s店
11935,D4721,盘锦永盛汽车销售服务有限公司,11935,0427-3222225,0427-3233333,0,122.056846,41.156985,辽宁省盘锦市兴隆台区辽河中路54号,1,4s店
12116,D4745,盘锦嘉力嘉汽车销售有限公司,11935, ,0427-6832666,0,122.042746,41.092785,兴隆台区田家镇马圈子村	,2,4s店
11932,D4717,沈阳汇众汽车销售有限公司,11932,024-62113300,024-62113311,0,123.368371,41.819929,沈阳市铁西区北二中路18-2号,1,4s店
11933,D4718,辽宁路鑫汽车销售服务有限公司,11932,024-88444678,024-88419999,0,123.53543,41.81798,沈阳市东陵区东陵路15号,1,4s店
11942,D4728,辽宁通孚兴邦汽车销售服务有限公司,11932,024-88151009,024-88110888,0,123.474015,41.835867,沈阳市大东区北海街10号(柳条湖桥东200米) ,1,4s店
11946,D4732,辽宁汇鑫汽车销售服务有限公司,11932,024-25320800,024-25301888,0,123.301709,41.803295,沈阳市于洪区巢湖街2号,1,4s店
11947,D4733,辽宁京源鸿业汽车销售服务有限责任公司,11932,024-86625588,024-86628888,0,123.460674,41.85767,沈阳市皇姑区金山路79号,1,4s店
11949,D4735,辽宁庞大华明汽车销售服务有限公司,11932,024-31690888,024-31696555,0,123.516035,41.752614,沈阳市浑南新区文汇街九号,1,4s店
12144,S4720,绥中县宝利来汽车贸易有限公司,12144,0429-6168669/6214555, ,0,120.349336,40.332606,辽宁省绥中县和平街公园小区17-4-8塔山路外贸对面,4,维修站
11943,D4729,铁岭北方晟源汽车销售服务有限公司,11943,024-74575678,024-4575666,0,123.798887,42.241939,辽宁省铁岭市辽海工业园区道西,1,4s店
11934,D4720,营口金富佳汽车贸易有限公司,11934,0417-3317666,0417-3317777,0,122.292328,40.667013,营口市站前区金牛山大街东段89号,1,4s店
12266,D4743,营口北新汽车贸易有限公司,11934,0417-6259998,0417-6259999,0,122.12226,40.214051,沈大高速熊岳站出口南行500米,2,4s店
12089,D6327,巴彦淖尔丰圣汽车销售服务有限公司,12089,0478-7993688,0478-7993333,0,107.467054,40.780371,巴彦淖尔市临河区工业路8号,1,4s店
12080,D6317,包头市蒙驰汽车销售有限公司,12090,0472-2218528/2218537,0472-2605580,0,109.861119,40.661451,内蒙古包头市钢铁大街38号,1,4s店
12090,D6328,包头市庞大庆祥汽车销售服务有限责任公司,12090,0472-6198810,0472-6198800,0,109.951959,40.600038,包头市九原区哈屯高勒路与210国道交叉路口南500米路东（庞大汽车园区）,1,4s店
12093,D6331,包头金冠汽车销售服务有限公司,12090,0472-6166886,0472-6196777,0,109.893538,40.637332,包头稀土高新区稀土路南4号,1,4s店
12094,D6334,包头蒙兴汽车销售有限公司,12090,0472-7141943,0472-7151404,0,109.988978,40.603516,包头市东河区建设路12号,1,4s店
10497,D4305S01,蒙恒大板店,10497,,0476-6202008,0,118.72269273,43.51351021,大通道转盘向东3公里，巴林右旗大板镇德日苏牧业园区,5,卫星店
10498,D4305S02,蒙恒宁城店,10497,,0476-4277788,0,119.321619,41.594753,宁城县天义镇铁西物流园区,5,卫星店
12083,D6320,赤峰市蒙恒汽车销售服务有限公司,10497,0476－8772366,0476-8773966,0,118.924246,42.33771,赤峰市红山区物流园区辽河路西五街,2,4s店
12215,D6341,赤峰恒玖汽车贸易有限公司,10497,0476-5880606,0476-5770666/5770777,0,118.950306,42.317869,赤峰市红山区桥北物流园区朝阳路22号,2,4s店
12299,D6335,赤峰市利丰泰恒汽车销售有限公司,10497,0476-8863670,0476-8863670,0,118.924045,42.337707,赤峰市红山区桥北大街乌丹高速路口东500米,2,4s店
12082,D6319,鄂尔多斯市蒙天汽车销售有限公司,12120,"0477-8101883/8101889

0477-8101883
/8101895",0477-8101880,0,110.106552,39.792755,内蒙古鄂尔多斯市东胜区铜川镇飞龙汽车城北100米,1,4s店
12120,D6326,鄂尔多斯市庞大华明汽车销售服务有限责任公司,12120, ,0477-8104161,0,110.116062,39.800674,鄂尔多斯市东胜区铜川镇汽车博览园团结一街中段,2,4s店
12081,D6318,内蒙古鹏顺汽车销售服务有限责任公司,12300,0471-2305868,0471-2305867,0,111.693788,40.865068,内蒙古呼和浩特市新城区成吉思汗大街东段3号,1,4s店
12087,D6324,内蒙古庞大明祥汽车销售服务有限责任公司,12300,0471-3252808,0471-3252800,0,111.623953,40.829765,呼和浩特市回民区海西路攸攸板信用社对面,1,4s店
12121,D6333,内蒙古丰胜汽车销售有限责任公司,12300, ,0471-6272611,0,111.745495,40.81957,呼和浩特市赛罕区丰洲路巨海城七区北门3号底商106号,2,4s店
12182,T6317,呼市公交公司出租车服务站,12300,0471-5267802, ,0,111.683852,40.867542,呼和浩特新城区北二环石头新营子公交总公司出租汽车公司,3,维修站
12300,D6339,呼和浩特市美途汽车销售有限公司,12300,0471-3364800     3364900,0471-3364800     3364900,0,111.718629,40.760788,内蒙古呼和浩特市金桥开发区内蒙古日报社南中国石油旁现代汽车4S店,2,4s店
12084,D6321,呼伦贝尔友邦汽车服务有限责任公司,12084,0470-8324447,0470-8333447,0,119.783244,49.241026,呼伦贝尔市海拉尔区尼尔基路100号,1,4s店
12183,T6316,阿荣旗那吉汽车销售公司,12084,0470-4220477, ,0,123.475081,48.131302,内蒙古呼伦贝尔市阿荣旗振兴路旗医院东侧,3,维修站
12088,D6325,通辽市万鑫汽车销售服务有限公司,12088,0475-8623919,0475-8623333,0,122.227392,43.654285,通辽河西经济技术开发区创业大街中段西侧,1,4s店
12086,D6323,乌海市蒙达通汽车销售服务有限公司,12086,0473-2027795,0473-2027722,0,106.845248,39.707476,内蒙古自治区乌海市海勃湾区林荫大道与沃野路交叉处,1,4s店
12092,D6330,乌兰察布庞大广鹤汽车销售服务有限公司,12092,0474-8308534,0474-8308527,0,113.129773,40.973974,内蒙古乌兰察布市集宁区三号地立交桥京藏高速北侧庞大汽贸城,1,4s店
12085,D6322,锡林郭勒盟威力斯汽车贸易有限责任公司,12085,0479-6950914,0479-6950911,0,116.025987,43.936519,内蒙古锡林浩特市开发区火车站北1公里,1,4s店
12091,D6329,兴安盟泰信汽车销售有限公司,12091,0482-8263030,0482-8263050,0,122.021678,46.104738,内蒙古乌兰浩特蒙都物流园区,1,4s店
12098,D6421,宁夏固原磊腾汽车销售服务有限公司,12098,0954-2079000,0954-2079666,0,106.289919,35.967724,宁夏回族自治区固原市原州区清水河工业园区中心路27号,1,4s店
12099,D6422,石嘴山京石汽车销售服务有限公司,12099,0952-3951222,0952-3951111,0,106.426894,38.948451,宁夏石嘴山大武口区星光大道南侧怡和星海汽车城北京现代京石店,1,4s店
12097,D6420,吴忠恒信华通汽车销售服务有限公司,12097,0953-2136111,0953-2136000,0,106.231925,38.010572,吴忠市利通区东兴街北段西侧,1,4s店
12095,D6418,宁夏好世界汽车销售服务有限公司,12211,0951-5059999,0951-5058888,0,106.255119,38.486827,宁夏回族自治区银川市金凤区北京中路48号104号,1,4s店
12096,D6419,宁夏天创汽车销售服务有限公司,12211,0951-3028850,0951-3017333,0,106.162803,38.461192,宁夏银川宝湖西路金凤工业园区创业街2号,1,4s店
12211,D6423,宁夏怡和天创汽车销售服务有限公司,12211,0951-3028850,0951-3017333,0,106.16074,38.458,金凤区宝湖西路金凤工业园区创业街66号,2,4s店
