id,name,lng,lat,province,city,address,phone_service,phone_seal,website,phone
116,广州华通,113.321467,23.079089,广东,广州,海珠区广州大道南1601号(洋湾创新岛内),020-84284066,020-84296351,gzht,
117,广州庆丰,113.236193,23.215377,广东,广州,广州市白云区石井石丰路3号(增槎路广清高速庆丰收费站旁),020-86023605,020-86023995,gzqf,
118,广州宗远,113.408903,23.199130,广东,广州,广州市天河区广汕二路231号(龙洞柯木塱路段),020-87026376,020-87026378,gzzy,
119,广州顺协,113.269129,23.211114,广东,广州,广州市白云区黄石路段广花路口西侧马务新街二号,020-86298188,020-86298288|020-86298786,gzsx,
120,广州新钜,113.338002,23.125146,广东,广州,广州天河区广园东快速路黄村立交东北侧(珠吉路11A出口进入),020-82169310<br>020-82169613,020-82169276,gzxj,
122,广州南菱,113.220476,23.434057,广东,广州,广州市花都区建设北路与平步大道交汇处,020-28615889,020-28615888,gznl,
123,广州广博,113.418852,23.110920,广东,广州,广州市黄埔大道东742号广州广博丰田汽车销售服务有限公司,020-82574385|020-82574386,020-82574105|020-82574106,gzguangbo,
124,广州骏辉,113.310788,23.237578,广东,广州,广州市白云大道北1383号(白云堡立交桥北行300米),020-86059300,020-86059110,gzjh,
125,广州永佳,113.338842,23.026234,广东,广州,广州市番禺区大石迎宾路202号永佳丰田,020-34892111,020-34891888,gzyj,
126,广州中升,113.610548,23.148755,广东,广州,广州市新塘镇广园快速路与新新公路交汇口,020-82980000|13602222792,4008307691,gzzs,
347,广州兆方,113.792622,23.286343,广东,广州,广州增城市荔城街广汕公路三联路段,020-32832228|020-32832229,020-32831111|020-32832226,gzzf,
377,广州广保从化分店,113.612233,23.533533,广东,广州,从化市环市东路148号,020-87991999,020-87991999,gzgb_gb,
542,广州庆丰人和分店,113.306280,23.315934,广东,广州,广州市106国道鹤龙五路234号(人和地铁站旁）,020-36542388|020-36543288,020-36610333|020-36540113,gzqf_rh,
785,广州宗远萝岗分店,113.573863,23.284460,广东,广州,广州市萝岗区九龙镇镇龙大道566号101,020-82878921|020-82878922,020-82879022|020-82879023,gzzy_lg,
860,广州兆方石滩分店,113.792622,23.286343,广东,广州,广州增城区石滩镇立新路143号,020-32992802|020-32992811,020-32992800|020-32992808 ,gzzf_st,
956,广州兆方黄埔分店,113.507754,23.176480,广东,广州,广州市黄埔区荔红二路9号香雪城1号,020-32992802/32992811,020-32992800|32992808,gzzf_hp,
989,广州永佳南沙分店,113.546939,22.812207,广东,广州,广州市南沙区南沙街环市大道中428号永佳丰田,020-39236688,020-39236111,gzyj_ns,
127,韶关利泰,113.588977,24.752269,广东,韶关,韶关市浈江区广韶路南郊六公里,0751-8263666,0751-8283888,sglt,
597,韶关利泰乐昌分店,113.399238,25.091289,广东,韶关,广东省韶关乐昌市长来镇亭脚篇公路旁,0751-5555190,0751-5555790,sglt_lc,
690,韶关安正,113.527117,24.783070,广东,韶关,韶关市武江区沐溪大道142号（小阳山 五洲汽配城斜对面）,0751-8533606,0751-8533633,sgaz,
896,韶关利泰新丰分店,114.221654,24.063342,广东,韶关,广东省韶关市新丰县丰城镇丰城街道城东村（县交警大队旁）,0751-2298083,0751-2298088 ,sglt_xf,
897,韶关利泰始兴分店  ,114.041403,24.973196,广东,韶关,广东省韶关市始兴县太平镇东湖坪联丰科技工业园323线国道北侧,0751-3316789,0751-3316789 ,sglt_sx,
898,韶关利泰翁源分店,114.122136,24.364000,广东,韶关,广东省韶关市翁源县龙仙镇大道现代汽车检测站旁,0751-8522666,0751-6972008,sglt_wy,
952,韶关利泰乳源分店,113.297504,24.779439,广东,韶关,广东省韶关市乳源瑶族自治县鹰峰东路宝源大厦,0751-5364388,0751-5385050,sglt_ry,
99,深圳南方<em style='color:red;font-style:normal;'>【暂停服务】</em>,114.072183,22.574423,广东,深圳,深圳市福田区梅林路42号,0755-83142666|0755-83142999,0755-83142688|0755-83142138,sznf,
100,深圳大兴,114.116376,22.572589,广东,深圳,深圳市罗湖区宝安北路华南汽车交易中心A35号,0755-82122933<br>0755-82441820,0755-82122933|0755-82441880,szdx,
101,深圳华日,114.108813,22.573523,广东,深圳,深圳市罗湖区泥岗西路1006号华日汽车大厦,0755-82423888,0755-25970966转1,szhr,
102,深圳深业,113.947998,22.546752,广东,深圳,深圳市南山区湖滨中路智恒产业园新嘉进隆汽车城E02A深业丰田,0755-26710686,0755-26710818,szsy,
103,深圳都通,114.233533,22.692775,广东,深圳,深圳市龙岗区横岗荷坳长江埔路68号（龙岗大道荷坳路口转入荷坳派出所方向，直行500米）,0755-28611100,0755-28681999,szdt,
105,深圳红彤,114.249431,22.735844,广东,深圳,深圳市龙岗区龙平西路14号(回龙埔),0755-89913000,0755-89913000,szht,
106,深圳骏爵,114.036488,22.547990,广东,深圳,深圳市福田区红荔西路联合华鹏汽车交易广场B3-1B号,0755-83051997,0755-82899855,szjj,
107,深圳易达,113.914719,22.531641,广东,深圳,深圳市龙华新区民治民康路1号龙华名车广场内,0755-26163351|0755-26463353,0755-26465666|0755-26465999,shenzhenyd,
108,深圳中升,113.874224,22.610735,广东,深圳,深圳市宝安区前进二路宝田工业区,0755-27346718|0755-27346888,0755-27346888|,szzs,
109,深圳宝安大兴,113.860231,22.570135,广东,深圳,深圳市宝安区西乡大道西97区劳动村,0755-27790505,0755-27798080,badx,
110,深圳深业隆华,114.045995,22.676841,广东,深圳,深圳市龙华街道和平路28号,0755-28122377,0755-28122220|0755-28159898,szsylh,
111,深圳大兴观澜,114.046852,22.698115,广东,深圳,深圳市宝安区观澜街道田背路口(观澜大道与环观南路交汇处),0755-28019618,0755-28019988,szdxgl,
320,深圳中升迎宾,113.831273,22.708139,广东,深圳,深圳市宝安区沙井街道万丰中心路第六栋1至3楼,0755-27272211,0755-27279999,szzsyb,
324,深圳兴业,113.853549,22.745865,广东,深圳,深圳市宝安区沙井镇新桥107国道东侧,0755-29072666,0755-29072888,szxy,
541,深圳都通坪山分店,114.350715,22.684628,广东,深圳,深圳市-坪山区-比亚迪路-坪环工业城112栋,0755-88899286,0755-88899033,szdtps_ps,
691,深圳光明,113.870581,22.785242,广东,深圳,深圳光明新区公明松白路705号松明工业区第一栋,0755-29752666,0755-27127777,szgm,
796,深圳都通平湖分店,114.131113,22.702608,广东,深圳,深圳市龙岗区平湖街道新厦大道21号（东都雅苑旁）,0755-61881588,0755-61880688,szdt_ph,
797,深圳华日盐田分店,114.257856,22.578579,广东,深圳,深圳市盐田区深盐路2001号(盐田港集团对面),0755-25038683,0755-25030161,szhr_yt,
798,深圳大兴南湾分店,114.162750,22.640505,广东,深圳,深圳龙岗区南湾街道红棉路998号,0755-22180666-8215,0755-22180666-8181,szdx_nw,
135,珠海珠光,113.483624,22.220006,广东,珠海,珠海市珠海大道屏东一路2号,0756-8695911<br>0756-8695912,0756-8695900|0756-8695901,zhzg,
136,珠海腾达,113.505790,22.290668,广东,珠海,珠海市香洲区前山工业片区华宇路89号,0756-6256966,0756-6256988,zhtd,
814,珠海腾达斗门分店,113.341533,22.177399,广东,珠海,广东省珠海市斗门区白藤湖湖心路东侧,0551-5500980,0551-5500198 ,zhtd_dm,
1036,珠海骏达,113.331688,22.201739,广东,珠海,珠海市斗门区白蕉镇虹桥1路19号（博皇家具旁）,0756-5500981,0756-5500966,zhjd,
128,汕头华通丰田,116.761298,23.369707,广东,汕头,汕头市泰山南路长平加油站对面,0754-88828228|0754-88828228,0754-88828298|0754-88828298,stht,
129,汕头合众,116.747280,23.383922,广东,汕头,汕头市29街区F地块(珠江路－汕头海关对面),0754-88996907<br>0754-88996908<br>0754-88996909<br,0754-88996933|0754-88996199,sthz,
142,顺德合诚,113.239321,22.860268,广东,佛山,佛山市顺德大良广珠公路新松路段27号地,0757-22383982,0757-22383999,sdhc,
143,南海桂城,113.181234,23.036021,广东,佛山,佛山市南海区佛山一环桂平路23号出口,0757-86263813,0757-86250289,nhgc,
144,佛山骏安,113.140132,23.075074,广东,佛山,佛山市南海区桂城海八路华南汽车城标志塔侧,0757-86257888,0757-81232888,fsja,
145,佛山强劲,113.108474,23.003546,广东,佛山,佛山市禅城区佛山大道中番村牌坊旁,0757-83961208,0757-83963331,fsqj,
146,佛山三水,112.914743,23.191820,广东,佛山,佛山市三水区西南街横涌龙潭村“门口田”,0757-87738208,0757-87771118,fsss,
147,佛山龙江,113.070069,22.878757,广东,佛山,佛山市顺德区龙江镇龙洲西路3-2段,0757-23872838,0757-23872688,fslj,
339,佛山南海合诚,113.159655,23.004527,广东,佛山,佛山市南海区桂城桂澜路石(石肯)路段,0757-81858000,0757-81858008,nhhc,
369,佛山高明南菱,112.891564,22.888767,广东,佛山,佛山市高明区荷城高明大道与常安街交汇处,0757-88613099,0757-88613098|0757-88613001,fsgmnl,
525,佛山顺德合诚容桂分店,113.291185,22.761218,广东,佛山,佛山市顺德区容桂桂州大道东3号首层,0757-22617088,0757-26610883,fssdhc_rg,
549,佛山强劲大沥分店,113.110553,23.080754,广东,佛山,广东省佛山市南海区大沥325国道西侧谢边第一工业区,0757-81821155|0757-81821508,0757-81821222|0757-81821510,fsqj_dl,
789,佛山龙江西樵分店,112.972238,23.039265,广东,佛山,佛山市南海区西樵镇樵金路崇南加油站旁,0757—81027300,0757—81003777,fslj_xq,
790,佛山三水狮山分店,113.023235,23.085627,广东,佛山,佛山南海区狮山镇白沙桥村委会对面,0757-85853588,0757-85853288,fsss_ss,
849,佛山顺德合诚北滘分店,113.217862,22.920159,广东,佛山,佛山市顺德区北滘镇广教工业开发区6号,0757-22393776,0757-22393778,fssdhc_bj,
134,江门华通,113.072592,22.640615,广东,江门,江门市建设三路156号,0750-3286852,0750-3286886,jmht,
325,江门强劲,113.072143,22.548880,广东,江门,江门市新会区会城冈州大道东28号(江门厨具市场正对面),0750-6168826|18929006622,0750-6660888,jmqj,
693,开平华通,112.716241,22.394503,广东,江门,开平市水口镇325国道水边村旁,0750-2208672,0750-2208683	,kpht,
836,江门华通鹤山分店,112.997697,22.742022,广东,江门,广东省鹤山市雅瑶镇佛开高速陈山路口江沙路旁,0750-8392871,0750-8392888,jmht_hs,
868,江门永佳恩平分店,113.129797,22.576056,广东,江门,恩平市恩城平石石青低洞（325国道旁）,0750-7753888,0750-7755888,jmyj_np,
870,江门永佳,113.129797,22.576056,广东,江门,江门市江海区五邑路麻二中心里九巷8号,0750-3893988,0750-3898888,jmyj,
887,江门致泰,112.811540,22.308682,广东,江门,台山市台城陈宜禧路北190号-2,0750-5555597,0750-5517999,jmzt,
1025,江门华通新会分店,113.015141,22.513276,广东,江门,江门市新会区会城仁义村水松湾(新会大道西38号),,0750-6330288,jmht_xh,
148,湛江骏华,110.387908,21.265796,广东,湛江,湛江市人民大道北38号（市体育中心北侧）,0759-3201333,0759-3330888,zjjh,
591,湛江正联,110.322856,21.297069,广东,湛江,湛江市麻章区瑞云北路101号粤西国际车城,0759-2700900,0759-2700800,zjzl,
837,湛江骏华雷州分店,110.069654,20.924966,广东,湛江,雷州市新村及昌竹村交界处207国道红绿灯旁,0759-3201333,0759-8831199|18927662048,zjjh_lz,
899,湛江骏华廉江分店,110.268749,21.625699,广东,湛江,廉江罗洲大道西30-32号越广大厦首层,0759-3201333,18927662148,zjjh_lj,
900,湛江骏华徐闻分店,110.229961,20.276370,广东,湛江,湛江市徐闻县(新国道207线)海安大道中段(劳动保障局对面),0759-4499338,0759-4499228,zjjh_xw,
149,茂名华通,110.926129,21.638043,广东,茂名,茂名市开发区站南路345-347号,0668-2791811,0668-2791801,mmht,
592,茂名致泰,110.929952,21.719433,广东,茂名,茂名市高水公路新圩路口（信安检测站旁）,0668-2750111,0668-2750777,mmzt,
857,茂名华通化州分店,110.696293,21.673284,广东,茂名,化州市鉴江区旺山村委旺龙村茂化路边,0668-7280777,0668-7280111 ,mmht_hz,
902,茂名华通高州分店,110.843253,21.890230,广东,茂名,高州市石仔岭大转盘往茂名方向约200米即到茂名华通丰田汽车销售服务有限公司高州分公司,0668-6667938,0668-3339608,mmht_gz,
1033,茂名华通信宜分店,111.125429,22.431974,广东,茂名,广东省信宜市G207国道与包茂高速信宜市区出口交界处,0668-8895518,0668-8898880,mmht_xy,
141,肇庆东联,112.504024,23.107650,广东,肇庆,肇庆市肇庆学院前过境公路北侧,0758-2716988,0758-2716988,zqdl,
598,四会广利德庆分店,111.786991,23.162805,广东,肇庆,德庆县新圩镇城北路22号第一至第三卡,18929832828,0758-7733068,shgl_dq,
856,四会广利高要分店,112.438799,23.016258,广东,肇庆,肇庆市高要区南岸街道南兴五路（中杰鞋厂公交站旁）,0758-8238106,0758-8238101,shgl_gy,
873,四会广利,112.679688,23.366870,广东,肇庆,四会市城中街道省道263线南面高狮村柑桔市场旁,0758-3331288,0758-3238688,shgl,
901,四会广利怀集分店,112.196716,23.896702,广东,肇庆,肇庆市怀集县怀城镇盆凤村下登鸭（广州石化油站旁）,0758-5801226,0758-5801316 ,shgl_hj,
960,四会广利鼎湖分店,112.586799,23.195372,广东,肇庆,肇庆市鼎湖区新城55区一米阳光家园B1商业首层商铺,0758-3331288,0758-3238688,shgl_dh,
130,惠州俊峰,114.423220,23.064128,广东,惠州,惠州市河南岸下马庄15号小区（三环天虹旁）,0752-2530099,0752-2530088,huizhoujf,
131,惠州展通,114.425998,23.141592,广东,惠州,惠州市惠州大道北12号,0752-2831923,0752-2831980,hzzt,
337,惠州骏爵,114.465727,22.826625,广东,惠州,惠阳区淡水镇桥背惠南大道南(距建设局100米),0752-3819838,0752-3819198|,hzjj,
500,惠州俊峰惠东分店,114.423315,23.064089,广东,惠州,广东省惠州市河南岸下马庄15号小区,0752—2530099,0752—2530088,hzjf_hd,
794,惠州展通博罗分店,114.311891,23.182162,广东,惠州,惠州市博罗县罗阳镇浪头塘贝岭村广汕公路南边宝盛大厦,0752-6216081,0752-6216087,hzzt_bl,
795,惠州骏爵仲恺分店,114.310464,22.998280,广东,惠州,惠州市仲恺区陈江仲恺六路147号（三星电子厂斜对面）,0752-3191028,0752-3201333,hzjjzk,
979,惠州金瑞兴,114.459068,22.982469,广东,惠州,惠州市三栋镇惠南汽车城斜对面,0752—5758988,0752 — 5757388,hzjrx,
133,梅州深业,116.120336,24.276478,广东,梅州,梅州市梅江区三角村206国道旁,0753-2119955|0753-2119966,0753-2119999|0753-2119988,mzsy,
433,梅州深业兴宁分店,115.753472,24.133122,广东,梅州,梅州兴宁市205国道宁新街道金叶大酒店对面,0753-3217388,0753-3217338,mzsy_xn,
848,梅州深业五华分店,115.769902,23.948062,广东,梅州,梅州市五华县水寨镇水寨大道大坝南方电网侧,0753-4515678,0753-4609666 ,mzsy_wh,
937,梅州中裕,116.083983,24.261192,广东,梅州,梅州市梅县区新县城剑英大道（客都大桥头）,0753-2251777,0753-2216333,mzzy,
596,汕尾中溢海丰分店,115.374142,22.827453,广东,汕尾,汕尾市海丰县金园工业区三环路北侧（海丰碧桂园往城东方向1.8KM）,0660-6991555,0660-6991777,swzy_hf,
689,汕尾中溢,115.373693,22.832831,广东,汕尾,汕尾市区海汕公路埔边工业区路段（嶺峰集团对面）,0660-3447666,0660-3447888,swzy,
340,河源中裕,114.701855,23.715163,广东,河源,河源市源城区河源大道南风光加油站前100米,0762-3689866,0762-3839666,hyzy,
903,河源中裕龙川分公司,115.255682,24.107633,广东,河源,河源市龙川县老隆镇联亨村G205国道(龙飞水泥砖厂旧址),0762-6666822,0762-6666866,hyzy_fd,
904,河源中裕东源分公司,114.749993,23.798239,广东,河源,河源东源县行政大道民政局旁中裕丰田,0762-8832599,0762-8836909,hyzydy,
1017,河源中裕紫金分店,115.135240,23.625105,广东,河源,紫金县金山大道林田村路段（中石化油站斜对面）,,0762-7883999,hyzy_zj,
497,阳江中熙,112.039161,21.899462,广东,阳江,阳江市阳东县东城镇东风四路高速公路入口前（十八子饭店旁）,0662-6890999,0662-6660888,yjzx,
853,阳江中熙阳春分店,111.769869,22.125595,广东,阳江,阳江阳春市春城站港路西侧鸡项岭地段,0662-6660888,0662-6660888,yjzx_yc,
872,阳江广利,111.984033,21.892578,广东,阳江,阳江市江城区漠江中路广银汽车城内,0662-3918666,0662-3926888,yjgl,
150,清远南方,113.026700,23.684972,广东,清远,清远市清城区人民四路中汽南方国际汽车城南方丰田店,0763-3858999,0763-3858666,qynf,
688,清远宗远,113.067149,23.638105,广东,清远,广东省清远市清城区创兴大道6A-1(建设银行斜对面),0763-3256999,0763-3532888,qyzy,
91,东莞永佳,113.658202,22.895206,广东,东莞,东莞市厚街镇溪头村康乐南路段永佳丰田,0769-85906111,0769-81691888,dgyj,
92,东莞南城,113.725712,22.988059,广东,东莞,东莞市南城区白马科技大道(新南城汽车站对面),0769-22980333,0769-22980388|0769-2298 0333,dgnc,
93,东莞东部,113.857975,23.020110,广东,东莞,东莞市寮步国际汽车城A0201号,0769-83289777,0769-83267666,dgdb,
94,东莞龙华,113.704147,23.031678,广东,东莞,东莞市万江大道新谷涌段,0769-22773008,0769-22773388,dglh,
95,东莞大昌行深业丰田,113.684335,22.860658,广东,东莞,东莞市虎门镇白沙新高铁火车站南侧300米处,0769-85132999,0769-85132299,dgkr,
96,东莞市天下行,113.964919,22.963729,广东,东莞,东莞市常平镇苏坑村常朗路段,0769-83029666,0769-83550666|0769-83559238,dgtxh,
97,东莞东美,114.111443,22.852019,广东,东莞,东莞市塘厦镇东深二路林村段(光辉建材市场旁),0769-82087888|0769-82087678,0769-82087777|0769-82087666,dgdm,
98,东莞百力恒,113.805434,22.789939,广东,东莞,东莞市长安镇振安路757号（振安加油站旁）,0769-81601555|0769-85072155,0769-81601266|0769-81601366,dgblh,
330,东莞东城,113.795955,23.070843,广东,东莞,东莞东城区莞龙路下桥路段（地铁2号线下桥站A出口即到）,0769-22017777,0769-22019999,dgdc,
383,东莞安信,113.810264,22.935043,广东,东莞,东莞市大岭山镇连平畔山村,0769-85617777,0769-81870333,dgax,
554,东莞永佳石排分店,113.878320,23.100121,广东,东莞,东莞市石排镇石排大道燕窝路段永佳丰田(石龙汽车检测站斜对面),0769-81722888,0769-22614111,dgyj_sp,
791,东莞东美凤岗分店,114.165314,22.748894,广东,东莞,东莞市凤岗镇东深二路黄洞段凤凰围延长1号,0769-38928777,0769-38997777,dgdm_fg,
792,东莞天下行企石分店,114.043446,23.048387,广东,东莞,东莞市企石镇东山村东部快递路段,0769-38808811,0769-81236633,dwtxx_qs,
793,东莞永佳大朗分店,113.971425,22.917241,广东,东莞,广东省东莞市大朗镇新马莲村富民南路46号,0769-89388777,0769-89388288,dwyj_dl,
844,东莞东部望牛墩分店,113.692535,23.080445,广东,东莞,广东省东莞市望牛墩镇镇中路新电城路段后街1号,0769-89081777,0769-89081777,dgdb_wnt,
861,东莞东城牛山分店,113.795955,23.070843,广东,东莞,东莞市东城街道莞长路立新路段23号,0769-22017777,0769-22011068 ,dgdc_ns,
137,中山中裕,113.461170,22.536686,广东,中山,中山市火炬开发区江陵西路16号中裕丰田,0760-88283388<br>0760-85596241,0760-85339999,zszy,
138,中山创世纪,113.345150,22.564788,广东,中山,中山市西区彩虹大道91号,0760-88556103<br>0760-88553808,0760-88552808|0760-88553808,zscsj,
139,中山三联,113.365417,22.499013,广东,中山,中山市南区城南一路10号,0760-23339322,0760-23331213,zssl,
140,中山小榄庆丰,113.233506,22.652520,广东,中山,中山市小榄镇菊城大道西,0760-22838001|0760-22838002,0760-22838088|0760-22838089,zsxlqf,
786,中山创世纪三乡分店,113.449430,22.376516,广东,中山,中山市三乡镇大布城桂公路东24号,0760-88667276,0760-88667278,zscsj_sx,
787,中山中裕金三角分店,113.366376,22.697411,广东,中山,中山市黄圃镇兴圃大道中171号马新物流储运有限公司A号,0760-88772138,0760-88772133,zszy_js,
531,潮州合和,116.622987,23.668258,广东,潮州,潮州市潮安县浮洋镇潮汕公路新丰路口东侧, 0768-6800222, 0768-6800000,czhh,
132,揭阳合胜,116.369156,23.571478,广东,揭阳,揭阳市东山区环市北路与仁义路交界,0663-8295333,0663-8295222,jyhs,
846,揭阳合胜普宁分店,116.246132,23.291937,广东,揭阳,普宁市占陇镇华林村广汕公路北侧（即占陇新名香商务酒店西侧）,0663-2697999,0663-2697888,jyhs_pn,
1026,揭阳合胜砲台分店,116.346784,23.593613,广东,揭阳,揭阳市空港经济区砲台镇（206国道旁）,0663-3906699,0663-3906698,jyhs_pt,
450,云浮中裕,112.029662,22.936016,广东,云浮,云浮市云城区城北过境公路武警大楼往罗定方向100米,0766-8938001,0766-8938000,yfzy,
838,云浮中裕罗定分店,111.627600,22.722806,广东,云浮,罗定市素龙镇中村324国道边(即罗汽加油站对面),0766-3666007|0766-3666907,0766-3665638|0766-3666565,yfzy_ld,
905,云浮中裕新兴分店,112.282407,22.876025,广东,云浮,云浮市新兴县新城镇黄岗大道东侧（六祖像往云浮方向两公里）,0766-2967008,0766-2967001,yfzy_xx,
151,南宁中达,108.330537,22.788761,广西,南宁,南宁市白沙大道24号,0771-4919911|0771-4919111,0771-4925260|0771-4925261|0771-4,nnzd,
152,南宁广缘,108.385837,22.824537,广西,南宁,南宁市厢竹大道12号,0711-5534840,0771-5531848,nngy,
352,南宁天下行,108.289975,22.874727,广西,南宁,南宁市高新大道东段9号,0771-3819299,0771-3819266,nntxh,
697,南宁长久博丰,108.264709,22.769805,广西,南宁,广西南宁市江南区南宁经济开发区那历路16号,0771-2617988,0771-2612988,nncjbf,
807,南宁中达武鸣分店,108.297532,23.138361,广西,南宁,南宁市武鸣县定罗路14号(标营社区居委会旁),0771-6212889,0771-6238822,nmzd_wm,
153,柳州航盛,109.372222,24.312774,广西,柳州,柳州市柳工大道广西汽车贸易园3号,0772-8803111,0772-8803333,lzhs,
696,柳州庆鸿,109.445982,24.302157,广西,柳州,柳州市鱼峰区燎原路23号,0772-3850009,0772-3108686,lzqh,
353,桂林中达,110.316559,25.366127,广西,桂林,桂林市灵川八里街八里九路（一号公馆、维也纳酒店旁）,0773-2637733,0773-2667888|0773-2637188 ,glzd,
695,桂林明渝,110.239958,25.264704,广西,桂林,广西省桂林市秀峰区机场路路口村东南侧,0773-3835566,0773-3825566,glmy,
699,梧州中裕,111.251247,23.477444,广西,梧州,梧州市长洲区三龙大道80号(梧州职业学院斜对面),0774-3858999,0774-3833999,wzzy,
326,北海易达,109.148488,21.497109,广西,北海,北海市上海路2号,0779-2073344,0779-2068866,bhyd,
808,北海易达合浦分店,109.209371,21.659292,广西,北海,合浦县还珠南路转廉田路168号,0779-7211716,0779-7211719,41941_hp,
555,防城港易达,108.401561,21.799259,广西,防城港,广西区防城港市防城区钦防路890号（原冲仑加油站旁）,0770-2217788,0770-2217766,fcgyd,
698,钦州中达,108.642831,21.947588,广西,钦州,钦州市扬州街(北部湾国际建材城西侧),0777-3839910,0777-3839999,qzzd,
459,贵港骏业,109.633677,23.110374,广西,贵港,贵港市金港大道东段（市交警考试场对面）,0775-4575858,0775-4585858  ,ggjy,
384,玉林骏业,110.200936,22.636714,广西,玉林,玉林市二环东路29号,0775-2689838,0775-2663838|0775-2671111,yljy,
874,百色广缘,106.666055,23.857841,广西,百色,百色市右江区大旺路1-5号,0776-2800190,0776-2800162,bsgy,
700,贺州中南,111.561568,24.419124,广西,贺州,贺州市八步区江北东路中南丰田,0774-5203339,0774-5203338,hzzn,
439,南宁中达河池分店,108.097267,24.694522,广西,河池,河池市民族经济开发区城东路80号,0778-2304990,0778-2306633,nnzd_hc,
454,南宁广缘崇左分店,107.350708,22.411458,广西,崇左,崇左市江州区城西里107号一楼,0771-7965513,0771-7965515,nngy_cz,
154,海口日之星,110.295133,20.001442,海南,海口,海口市南海大道西10号(凤凰花城南门对面),0898-68683388|0898-68683399,0898-68683667|0898-68683668,hkrzx,
155,海口中升,110.324684,20.001818,海南,海口,海口市南海大道67号,0898-66801199|0898-66801160,0898-66801155|0898-66801166,hkjh,
529,海口展通,110.424474,19.992982,海南,海口,海口市美兰区琼山大道259号（波上西村）,0898-65725881,0898-65911777|0898-65726005,hkzt,
156,三亚丰正华,109.584734,18.285722,海南,三亚,三亚市迎宾路498号(田独镇新政府对面),0898-38211678,0898-38211666|0898-38211699,syfzh,
811,三亚丰正华东方分店,108.690116,19.099963,海南,三亚,东方市海榆西线西侧东方海湾涛昇国际45-48商铺,0898-31188755,0898-31188766,syfz_df,
921,三亚丰正华万宁分店,110.404352,18.805635,海南,三亚,万宁市万城镇环市一路宝安椰林湾1-1栋,0898-62266102,0898-62266100,syfzh_wn,
922,三亚丰正华儋州分店,109.569345,19.534190,海南,三亚,儋州市那大园地西路(火车站站前广场),0898-23831112|0898-23831113,0898-23831118|0898-23831119,syfzh_dz,
986,三亚丰正华崖城分店,109.173880,18.374607,海南,三亚,三亚市崖州区崖州大道物流就业市场商铺1-10号,0898--88837480,0898--88834187,syfz_yc,
441,海口日之星琼海分店,110.464413,19.265456,海南,琼海,琼海市银海路(大印经典花园对面),0898-62931723,0898-62931512,hkrzx_qh,
701,文昌日之星,110.755264,19.613079,海南,文昌,海南省文昌市文昌大道（南阳路口旁）,0898-63261099,0898-63265288,wcrzx,
859,海口日之星屯昌分店,110.112781,19.375381,海南,屯昌,海南省屯昌县屯城镇环东一路西侧培正驾校隔壁,0898-67818263,0898-67818263,hkrzx_tc,
67,重庆渝都,106.498306,29.530374,重庆,重庆,重庆市高新区科园四路300号(会展中心对面),023-68630018,023-68632684|023-68630060转8068,cqyd,
68,重庆龙华人和,106.532614,29.619233,重庆,重庆,重庆市北部新区人和立交支路3号,023-67538277,023-67538177,cqrh,
69,重庆百事达,106.566275,29.591117,重庆,重庆,重庆市江北区五里店五红路6号(黄花园大桥北桥头),023-86819888,023-86819777,cqbsd,
70,重庆万家,106.568039,29.468985,重庆,重庆,重庆市巴南区渝南大道66号渝南汽车超市旁,023-86992666,023-86992555|023-86992777,cqwj,
360,重庆中汽西南华通,106.582557,29.649985,重庆,重庆,重庆北部新区金渝大道99号附26号,023-67398866,023-67883600|023-67398100,cqht,
401,重庆百事达黔江分店,108.809398,29.492121,重庆,重庆,重庆市黔江区正阳机动车交易中心,023-85086216,023-85081116,cqbsd_qj,
715,重庆百事达华丰,108.444599,30.778747,重庆,重庆,重庆万州江南新区联合坝机场路592号,023-87663555,023-87663666,cqbsdhf,
716,重庆两江,106.561459,29.514906,重庆,重庆,重庆市南岸区双龙路7号（麦德龙向南500米）,023-62880889,023-62880886,cqlj,
832,重庆百事达永川分店,105.919950,29.367032,重庆,重庆,重庆市永川区昌州大道中段23号,49810000,49803888 ,cqbsd_yc,
53,成都安利捷,104.050591,30.606540,四川,成都,成都市高新区火车南站西路881号（三环路蓝天立交辅道内侧或机场路入城方向辅道右侧）,028-85179999,028-85134778,cdalj,
54,成都中达,104.003928,30.678945,四川,成都,成都苏坡西路33号(三环苏坡立交桥头),028-87338888转1005|028-87338888转1006,028-81700303,cdzd,
55,四川中升汽车,104.121981,30.759866,四川,成都,成都市金牛区天回镇蓉都大道天回路869号(天回二库旁),028-83576666,028-83571111,cdzdc,
56,成都三和,104.007400,30.711565,四川,成都,成都市金牛区蜀西路23号(三环路羊犀立交出城方向左侧500米),028-87591199,028-87591188,cdsh,
57,成都锦泰,104.152075,30.622357,四川,成都,东三环路五段航天立交桥外侧（火车东站附近）,028-84637710,028-84635050,cdjt,
58,成都启阳华通,104.072961,30.532367,四川,成都,成都华阳华府大道二段854号,028-62808899<br>028-62808898,028-62808866|028-62808867,cdqyht,
350,成都中升,103.956646,30.604761,四川,成都,成都市双流区航都大街一段99号（双流时代·奥特莱斯向南300米）,028-85834666,028-85831111|028-85835555,cdzs,
977,温江中达,103.859279,30.667967,四川,成都,四川省成都市温江区浩旺路21号,028-82600911,028-82650660,wjzd,
